education_id,education_level,field_of_study,university_ranking,region_of_study,gpa
36051,'Master''s',Arts,High,Australia,3.95
36052,PhD,Social Sciences,High,EU,3.0
36053,Diploma,Arts,High,Australia,2.72
36054,PhD,Arts,Low,EU,3.43
36055,'Bachelor''s',Arts,Low,EU,2.68
36056,'Bachelor''s',Social Sciences,Medium,UK,2.23
36057,PhD,Health,Medium,EU,3.98
36058,'Bachelor''s',Arts,Low,Australia,3.97
36059,PhD,Health,Medium,Canada,2.44
36060,Diploma,Arts,High,Canada,2.3
36061,PhD,Social Sciences,Low,UK,3.77
36062,PhD,Social Sciences,Medium,UK,2.97
36063,'Master''s',Health,Low,UK,3.51
36064,PhD,IT,Low,Canada,3.29
36065,'Bachelor''s',Engineering,High,UK,3.05
36066,Diploma,Arts,High,Canada,3.76
36067,'Master''s',Business,High,Australia,3.83
36068,Diploma,Social Sciences,High,UK,3.11
36069,PhD,Arts,Low,UK,3.58
36070,'Master''s',Engineering,High,Australia,2.26
36071,Diploma,Engineering,Medium,UK,3.52
36072,'Bachelor''s',Health,High,Australia,3.76
36073,'Master''s',Engineering,Low,Canada,3.04
36074,'Bachelor''s',Social Sciences,Low,UK,3.64
36075,'Bachelor''s',Engineering,Low,Canada,3.83
36076,PhD,Arts,Medium,EU,3.88
36077,'Bachelor''s',Health,Medium,UK,2.38
36078,Diploma,Business,High,EU,3.3
36079,'Bachelor''s',Arts,High,UK,3.92
36080,Diploma,IT,High,Australia,2.88
36081,'Master''s',Business,High,EU,3.93
36082,PhD,Business,Low,Australia,2.93
36083,PhD,Social Sciences,High,Australia,3.25
36084,Diploma,Health,Low,Canada,3.43
36085,PhD,Arts,Low,Canada,3.22
36086,PhD,Social Sciences,Medium,UK,2.59
36087,'Master''s',Engineering,Low,Canada,1.96
36088,PhD,IT,Medium,UK,3.85
36089,Diploma,Arts,Low,Australia,3.86
36090,Diploma,IT,Low,Australia,3.19
36091,'Master''s',Engineering,High,Australia,3.67
36092,PhD,Social Sciences,Low,Canada,3.47
36093,'Bachelor''s',Arts,Medium,UK,2.44
36094,PhD,Engineering,High,Canada,2.98
36095,Diploma,Social Sciences,Low,UK,3.32
36096,'Master''s',Arts,Low,Australia,2.41
36097,Diploma,IT,Low,UK,2.99
36098,Diploma,Business,High,Canada,2.71
36099,Diploma,Business,Low,UK,2.97
36100,Diploma,Engineering,Medium,Australia,2.63
36101,'Master''s',Engineering,Low,EU,3.16
36102,'Master''s',Engineering,Low,UK,3.9
36103,PhD,Engineering,Low,EU,3.37
36104,Diploma,Business,High,Australia,2.67
36105,'Master''s',Health,Low,EU,3.63
36106,'Bachelor''s',Social Sciences,High,Australia,3.89
36107,PhD,Health,Low,Canada,3.57
36108,Diploma,Social Sciences,Medium,EU,2.92
36109,PhD,Social Sciences,Low,EU,1.89
36110,PhD,IT,High,UK,2.32
36111,Diploma,IT,Medium,Canada,2.79
36112,PhD,Health,Low,UK,3.27
36113,Diploma,Social Sciences,Medium,EU,3.93
36114,'Master''s',Arts,High,UK,3.68
36115,PhD,Business,High,Australia,3.9
36116,Diploma,Business,High,Australia,3.12
36117,PhD,IT,High,Australia,2.08
36118,'Master''s',IT,Low,EU,3.9
36119,'Bachelor''s',Engineering,Low,Australia,3.96
36120,'Master''s',Business,Low,Australia,3.31
36121,Diploma,Arts,Medium,Canada,3.52
36122,Diploma,Business,Low,Canada,3.5
36123,PhD,Business,Low,EU,2.81
36124,PhD,Social Sciences,High,Canada,2.85
36125,Diploma,IT,High,Australia,2.63
36126,PhD,Social Sciences,High,Australia,2.36
36127,PhD,IT,Medium,Canada,1.93
36128,PhD,Health,Medium,EU,3.71
36129,Diploma,Engineering,Low,Australia,2.07
36130,'Bachelor''s',Health,High,UK,2.5
36131,PhD,Health,Medium,Canada,4.0
36132,PhD,Arts,Medium,EU,2.87
36133,'Bachelor''s',Social Sciences,High,EU,2.47
36134,Diploma,Arts,Low,UK,2.85
36135,Diploma,Social Sciences,Medium,Australia,3.87
36136,'Bachelor''s',Business,High,EU,2.57
36137,'Master''s',IT,High,Australia,3.95
36138,PhD,Social Sciences,High,UK,3.18
36139,'Bachelor''s',Social Sciences,Low,Australia,2.32
36140,Diploma,Engineering,Low,Australia,3.61
36141,PhD,Health,Medium,EU,3.31
36142,Diploma,Business,Low,EU,3.62
36143,'Master''s',Arts,Medium,UK,3.88
36144,'Master''s',IT,Low,EU,3.46
36145,'Master''s',IT,Medium,Canada,3.69
36146,'Master''s',Health,Low,EU,2.55
36147,'Bachelor''s',Health,Medium,Canada,3.99
36148,Diploma,Business,High,Canada,3.77
36149,Diploma,Engineering,Medium,Australia,3.2
36150,'Master''s',Social Sciences,Medium,UK,3.79
36151,'Master''s',Engineering,Low,Canada,2.67
36152,Diploma,Business,Low,UK,3.93
36153,'Bachelor''s',Business,Medium,UK,2.17
36154,PhD,Arts,Low,EU,3.51
36155,PhD,IT,High,Canada,3.43
36156,Diploma,Engineering,Low,Canada,2.69
36157,PhD,Health,High,Canada,3.25
36158,Diploma,Social Sciences,Low,Australia,2.76
36159,PhD,Health,High,Canada,3.62
36160,'Master''s',Arts,Medium,Australia,2.37
36161,Diploma,IT,Low,EU,3.21
36162,Diploma,Social Sciences,High,UK,3.86
36163,'Master''s',Business,Low,EU,3.3
36164,PhD,IT,Medium,EU,2.63
36165,Diploma,Arts,High,Australia,3.22
36166,Diploma,Engineering,Medium,Australia,3.24
36167,'Bachelor''s',Engineering,Low,Canada,2.46
36168,Diploma,Business,Medium,EU,3.6
36169,'Master''s',Engineering,Low,EU,3.79
36170,Diploma,Social Sciences,Medium,EU,3.56
36171,Diploma,Social Sciences,Medium,Australia,3.24
36172,'Bachelor''s',IT,Medium,UK,3.91
36173,PhD,Engineering,High,Canada,3.31
36174,'Bachelor''s',IT,Medium,UK,1.94
36175,PhD,Arts,Low,UK,3.45
36176,PhD,Arts,High,UK,2.41
36177,Diploma,Health,High,Australia,3.36
36178,PhD,Arts,High,Australia,2.49
36179,Diploma,Arts,High,Australia,3.27
36180,'Master''s',Health,Low,Australia,2.91
36181,'Master''s',Engineering,Low,Australia,2.87
36182,PhD,Health,Medium,Canada,2.86
36183,PhD,IT,Low,UK,3.17
36184,Diploma,Business,Medium,EU,2.19
36185,Diploma,IT,High,Australia,3.43
36186,'Bachelor''s',IT,Low,Australia,2.33
36187,'Master''s',Business,High,EU,3.9
36188,'Master''s',IT,High,Australia,3.63
36189,PhD,Arts,Medium,Australia,2.43
36190,Diploma,IT,Medium,EU,3.29
36191,Diploma,Arts,Low,Australia,3.71
36192,Diploma,Business,High,Canada,3.68
36193,Diploma,Social Sciences,Low,EU,3.82
36194,PhD,Social Sciences,Medium,UK,2.36
36195,PhD,Business,Medium,Canada,2.45
36196,Diploma,Business,High,Canada,2.75
36197,Diploma,Engineering,High,Canada,3.07
36198,Diploma,Business,High,UK,2.7
36199,Diploma,Business,Low,UK,3.87
36200,PhD,Business,Low,UK,3.1
36201,Diploma,Social Sciences,High,EU,3.16
36202,'Master''s',Engineering,High,UK,2.26
36203,'Bachelor''s',IT,Low,EU,3.93
36204,PhD,Social Sciences,High,UK,2.79
36205,'Bachelor''s',Health,Low,UK,2.44
36206,PhD,Business,Low,Australia,2.76
36207,Diploma,Social Sciences,Medium,Australia,2.47
36208,Diploma,Arts,Medium,Australia,3.19
36209,'Master''s',Social Sciences,High,Australia,3.97
36210,PhD,Business,High,Canada,2.65
36211,'Master''s',Engineering,Low,UK,3.71
36212,Diploma,Business,Medium,UK,3.61
36213,'Bachelor''s',Engineering,Medium,EU,1.88
36214,'Bachelor''s',Health,Low,Canada,3.88
36215,'Bachelor''s',IT,Medium,Australia,3.4
36216,PhD,Engineering,High,UK,3.87
36217,'Bachelor''s',Social Sciences,Low,Canada,2.63
36218,Diploma,Engineering,Medium,UK,3.47
36219,'Bachelor''s',Social Sciences,Medium,UK,2.55
36220,'Master''s',Social Sciences,Low,Canada,3.82
36221,'Bachelor''s',Social Sciences,High,UK,2.31
36222,Diploma,Health,Low,UK,3.18
36223,'Master''s',Engineering,Medium,Canada,2.36
36224,'Master''s',Arts,High,Canada,2.47
36225,PhD,Engineering,Medium,Canada,3.74
36226,Diploma,Engineering,Medium,EU,3.36
36227,PhD,Engineering,Low,UK,2.91
36228,Diploma,IT,Low,EU,3.16
36229,PhD,Social Sciences,Medium,EU,3.33
36230,'Master''s',Health,Low,EU,3.65
36231,Diploma,IT,Medium,EU,2.62
36232,PhD,Social Sciences,High,EU,2.5
36233,Diploma,Business,Medium,Australia,2.79
36234,Diploma,Health,Medium,Australia,2.8
36235,Diploma,IT,Low,EU,3.0
36236,'Master''s',Engineering,Medium,Canada,3.91
36237,Diploma,Social Sciences,High,UK,2.37
36238,'Bachelor''s',Health,High,UK,3.34
36239,'Bachelor''s',Arts,Low,Canada,3.84
36240,PhD,Social Sciences,High,UK,3.26
36241,Diploma,Health,Medium,UK,3.45
36242,PhD,Health,Low,UK,3.08
36243,'Master''s',IT,Medium,EU,2.11
36244,'Master''s',Health,Low,EU,3.92
36245,PhD,Health,Medium,EU,1.94
36246,Diploma,Business,Low,UK,3.21
36247,PhD,IT,Medium,UK,2.77
36248,PhD,Arts,Low,Canada,2.73
36249,Diploma,Engineering,High,Australia,2.55
36250,Diploma,Arts,Medium,Australia,2.05
36251,Diploma,Health,Medium,Australia,2.79
36252,Diploma,Social Sciences,Medium,Australia,3.67
36253,PhD,IT,Low,UK,3.49
36254,'Master''s',Social Sciences,Low,Australia,2.65
36255,'Master''s',Engineering,Low,UK,2.9
36256,'Bachelor''s',Arts,Low,EU,3.88
36257,'Master''s',Social Sciences,High,UK,3.47
36258,Diploma,IT,High,Australia,3.5
36259,PhD,Social Sciences,Medium,Australia,3.6
36260,PhD,Social Sciences,Low,Canada,3.51
36261,Diploma,Business,Low,EU,2.32
36262,'Bachelor''s',Health,Low,Australia,2.65
36263,'Bachelor''s',Business,Low,UK,2.46
36264,PhD,Health,High,UK,3.48
36265,Diploma,Arts,Medium,Australia,2.6
36266,Diploma,Engineering,High,Australia,2.34
36267,'Bachelor''s',IT,High,Australia,2.8
36268,'Master''s',Arts,Medium,Canada,2.09
36269,'Bachelor''s',Social Sciences,Low,Australia,3.64
36270,PhD,Business,Low,Australia,3.25
36271,Diploma,Social Sciences,Medium,Canada,3.49
36272,Diploma,Social Sciences,Low,Canada,3.16
36273,Diploma,Social Sciences,High,Australia,3.53
36274,'Master''s',IT,Low,EU,3.14
36275,'Master''s',Health,Medium,EU,2.31
36276,'Master''s',Business,High,EU,3.59
36277,'Master''s',IT,Low,UK,3.7
36278,PhD,Social Sciences,Low,Canada,3.38
36279,'Bachelor''s',Social Sciences,Low,Australia,2.45
36280,PhD,Engineering,High,UK,2.92
36281,Diploma,Engineering,Low,Canada,2.92
36282,Diploma,IT,Medium,EU,2.23
36283,Diploma,Social Sciences,Low,Australia,2.99
36284,Diploma,Health,High,Canada,3.42
36285,PhD,Business,Medium,Canada,3.11
36286,'Master''s',Business,Low,Canada,2.55
36287,'Master''s',IT,Low,Australia,2.82
36288,PhD,IT,Low,UK,3.47
36289,PhD,Business,High,UK,2.62
36290,'Master''s',Social Sciences,Low,EU,3.76
36291,'Master''s',Arts,High,Canada,3.78
36292,Diploma,Arts,High,Australia,3.14
36293,'Master''s',Health,High,Canada,2.29
36294,PhD,Business,Low,UK,2.77
36295,PhD,Social Sciences,Low,Australia,2.94
36296,'Bachelor''s',IT,Medium,EU,2.79
36297,'Master''s',Health,High,UK,3.5
36298,Diploma,IT,Medium,Canada,2.37
36299,'Master''s',IT,Medium,UK,2.25
36300,Diploma,IT,Medium,UK,2.45
36301,'Master''s',Health,High,Australia,2.44
36302,PhD,Engineering,High,Canada,2.59
36303,'Bachelor''s',Arts,High,UK,3.93
36304,'Master''s',IT,Low,Canada,3.98
36305,Diploma,Social Sciences,Medium,Canada,3.01
36306,PhD,Engineering,Medium,Australia,3.66
36307,'Master''s',Business,Low,Canada,2.57
36308,'Bachelor''s',Social Sciences,High,UK,2.29
36309,PhD,Health,High,Canada,3.4
36310,'Master''s',Engineering,Low,Australia,3.59
36311,Diploma,Health,Medium,Australia,3.5
36312,'Master''s',Health,Medium,UK,1.84
36313,'Master''s',Social Sciences,Medium,EU,1.95
36314,'Master''s',Arts,Low,Canada,3.81
36315,PhD,IT,Low,Canada,2.84
36316,'Master''s',Social Sciences,High,Canada,3.65
36317,Diploma,IT,High,Australia,2.93
36318,'Bachelor''s',Health,Medium,Canada,2.15
36319,PhD,Social Sciences,Low,UK,2.48
36320,'Bachelor''s',Business,Medium,EU,3.91
36321,'Bachelor''s',Social Sciences,High,EU,3.71
36322,'Master''s',Health,Low,UK,3.21
36323,'Master''s',Arts,Low,UK,2.83
36324,PhD,IT,High,Australia,3.8
36325,PhD,IT,Medium,Australia,2.98
36326,PhD,Engineering,Low,UK,2.86
36327,PhD,Social Sciences,Low,Australia,2.6
36328,Diploma,Arts,Medium,Australia,3.66
36329,PhD,IT,High,UK,3.4
36330,Diploma,Health,High,UK,3.13
36331,'Bachelor''s',Health,High,UK,2.44
36332,PhD,Arts,Low,EU,2.77
36333,'Bachelor''s',Engineering,Medium,Australia,3.87
36334,PhD,Business,High,UK,3.8
36335,PhD,IT,High,Canada,3.11
36336,PhD,Business,Medium,Canada,2.61
36337,Diploma,IT,High,EU,3.13
36338,PhD,Social Sciences,High,UK,2.17
36339,'Bachelor''s',Arts,Low,Canada,2.7
36340,Diploma,Business,Low,Canada,3.06
36341,PhD,Social Sciences,High,Australia,2.5
36342,'Master''s',Arts,High,EU,3.14
36343,'Master''s',Arts,Medium,UK,2.12
36344,Diploma,Social Sciences,High,Australia,2.83
36345,Diploma,IT,Medium,Canada,2.36
36346,Diploma,Business,High,UK,3.27
36347,PhD,Social Sciences,Low,Australia,2.28
36348,'Master''s',Business,Low,EU,2.44
36349,'Bachelor''s',Social Sciences,Low,UK,2.8
36350,'Bachelor''s',Social Sciences,High,Australia,3.57
36351,Diploma,Business,High,UK,3.87
36352,PhD,IT,Medium,EU,3.84
36353,Diploma,Business,Low,EU,3.63
36354,PhD,Business,High,EU,3.45
36355,'Master''s',Social Sciences,Medium,EU,2.59
36356,PhD,Health,Medium,Canada,2.51
36357,'Bachelor''s',Business,Low,UK,2.62
36358,'Bachelor''s',Engineering,Low,EU,2.68
36359,PhD,Social Sciences,Low,Canada,2.53
36360,PhD,IT,High,Australia,3.06
36361,PhD,Arts,Low,Australia,3.8
36362,Diploma,Arts,Low,Canada,2.89
36363,'Bachelor''s',Engineering,High,Australia,3.81
36364,Diploma,IT,Low,UK,3.43
36365,PhD,Health,Low,EU,3.28
36366,'Master''s',IT,High,Canada,3.68
36367,Diploma,Engineering,High,EU,3.39
36368,'Bachelor''s',Arts,High,Canada,2.36
36369,Diploma,IT,Medium,Australia,2.89
36370,Diploma,Engineering,Medium,UK,2.64
36371,'Bachelor''s',Engineering,High,EU,2.38
36372,'Bachelor''s',Arts,High,UK,2.35
36373,Diploma,Engineering,High,EU,3.06
36374,Diploma,IT,High,Australia,3.69
36375,'Master''s',Business,High,Australia,2.21
36376,Diploma,Business,Medium,Canada,2.66
36377,'Master''s',Engineering,Medium,UK,2.21
36378,Diploma,Business,High,UK,3.52
36379,PhD,IT,Low,Australia,3.34
36380,'Bachelor''s',Social Sciences,Medium,UK,2.15
36381,Diploma,Health,Low,Australia,3.97
36382,'Bachelor''s',Engineering,Low,Canada,3.68
36383,'Master''s',Social Sciences,Low,Canada,2.9
36384,'Bachelor''s',Health,Low,EU,3.74
36385,Diploma,Social Sciences,Medium,UK,3.46
36386,'Master''s',Health,Low,EU,3.87
36387,'Bachelor''s',Engineering,Medium,Australia,2.35
36388,Diploma,Social Sciences,Low,EU,2.76
36389,PhD,Health,High,UK,3.27
36390,Diploma,Business,Low,Canada,2.73
36391,Diploma,Health,Medium,UK,2.1
36392,'Bachelor''s',Arts,Medium,Australia,2.64
36393,'Bachelor''s',Social Sciences,High,Canada,2.46
36394,PhD,Arts,High,Canada,3.28
36395,'Bachelor''s',IT,Low,UK,3.29
36396,'Bachelor''s',Business,High,Canada,2.25
36397,'Master''s',Arts,Medium,UK,2.26
36398,Diploma,Arts,High,Canada,2.62
36399,PhD,Social Sciences,Low,UK,3.53
36400,Diploma,Arts,High,EU,2.83
36401,Diploma,Health,Medium,UK,3.67
36402,'Master''s',Engineering,Low,Australia,2.77
36403,Diploma,Engineering,Medium,Australia,3.93
36404,'Master''s',Business,Low,EU,2.82
36405,Diploma,IT,Low,Canada,2.75
36406,PhD,Business,Low,UK,2.9
36407,PhD,Arts,Medium,Australia,2.55
36408,PhD,Health,Low,EU,2.28
36409,PhD,Business,High,Canada,3.23
36410,PhD,Arts,Medium,UK,3.04
36411,PhD,Arts,Medium,EU,2.33
36412,PhD,Business,Medium,Australia,4.0
36413,Diploma,IT,High,Australia,2.54
36414,PhD,Arts,Medium,Australia,3.59
36415,PhD,Business,High,Australia,2.46
36416,PhD,Engineering,High,UK,3.19
36417,'Bachelor''s',Health,Low,EU,2.79
36418,'Master''s',Business,Low,Canada,3.14
36419,'Master''s',Health,High,UK,2.7
36420,Diploma,Engineering,High,Canada,3.7
36421,'Bachelor''s',Health,Medium,Canada,2.54
36422,Diploma,Arts,High,EU,2.84
36423,PhD,Engineering,High,Canada,2.85
36424,Diploma,Business,High,EU,2.29
36425,Diploma,Health,High,Canada,2.45
36426,'Bachelor''s',Arts,High,Australia,2.64
36427,PhD,Arts,Medium,UK,2.73
36428,Diploma,Social Sciences,High,Australia,2.05
36429,PhD,IT,Low,EU,3.27
36430,PhD,Health,Low,EU,2.89
36431,'Master''s',Arts,Low,EU,2.22
36432,Diploma,IT,High,EU,3.37
36433,'Master''s',Business,Medium,Australia,3.99
36434,PhD,Business,Low,UK,2.31
36435,'Master''s',Engineering,Low,EU,1.66
36436,'Master''s',Engineering,Medium,Canada,2.41
36437,PhD,Arts,Low,EU,3.18
36438,PhD,Business,High,Canada,2.25
36439,PhD,IT,Medium,Canada,2.52
36440,Diploma,Business,Medium,Australia,2.49
36441,'Master''s',Social Sciences,High,UK,2.57
36442,'Bachelor''s',Engineering,Medium,Australia,2.22
36443,'Master''s',Engineering,Medium,EU,2.57
36444,'Bachelor''s',Engineering,Low,UK,3.61
36445,'Bachelor''s',Social Sciences,High,Australia,2.65
36446,'Bachelor''s',Social Sciences,Low,UK,2.88
36447,Diploma,Health,High,UK,2.41
36448,PhD,Health,Medium,EU,2.28
36449,'Master''s',Business,Medium,Australia,2.12
36450,PhD,Social Sciences,Medium,Australia,3.12
36451,'Bachelor''s',IT,Low,Australia,3.97
36452,Diploma,Arts,Medium,Canada,3.16
36453,PhD,Social Sciences,Low,Canada,3.25
36454,Diploma,Business,Medium,UK,3.71
36455,PhD,IT,Low,Canada,3.82
36456,'Bachelor''s',Social Sciences,Medium,UK,2.35
36457,'Bachelor''s',Health,Medium,UK,2.33
36458,Diploma,Social Sciences,Low,EU,3.19
36459,Diploma,Health,Low,UK,2.9
36460,Diploma,Business,Medium,Canada,2.94
36461,'Bachelor''s',IT,Low,Australia,3.95
36462,'Master''s',IT,Low,Canada,3.28
36463,Diploma,Health,High,Canada,3.61
36464,'Bachelor''s',Arts,Medium,Canada,3.87
36465,PhD,Social Sciences,High,EU,3.34
36466,Diploma,Engineering,High,Australia,3.46
36467,'Bachelor''s',Social Sciences,Medium,Canada,2.06
36468,'Bachelor''s',Social Sciences,Low,Canada,2.71
36469,Diploma,Arts,Low,Canada,3.35
36470,'Bachelor''s',Engineering,Low,UK,3.93
36471,Diploma,Business,Medium,Australia,3.1
36472,PhD,Health,High,Australia,2.69
36473,'Bachelor''s',IT,High,UK,2.6
36474,'Bachelor''s',Business,High,UK,2.52
36475,Diploma,Health,High,Canada,2.82
36476,PhD,Social Sciences,Low,Canada,2.97
36477,'Bachelor''s',Engineering,Low,UK,2.72
36478,'Master''s',IT,High,Canada,3.74
36479,'Master''s',IT,Low,Canada,2.77
36480,Diploma,IT,Medium,UK,3.64
36481,Diploma,IT,Medium,EU,3.87
36482,'Bachelor''s',IT,High,Australia,2.51
36483,'Master''s',IT,High,EU,2.95
36484,'Bachelor''s',IT,Medium,Australia,3.79
36485,PhD,Social Sciences,Low,Australia,3.11
36486,'Master''s',Engineering,Low,UK,3.73
36487,PhD,Social Sciences,High,Canada,3.42
36488,PhD,Business,High,EU,1.98
36489,PhD,Arts,Medium,Australia,3.61
36490,'Master''s',Health,Medium,UK,2.15
36491,PhD,Health,Medium,Canada,3.47
36492,PhD,Engineering,High,UK,2.15
36493,'Bachelor''s',Social Sciences,Low,UK,3.57
36494,'Bachelor''s',IT,Medium,Australia,2.33
36495,'Master''s',Social Sciences,High,Canada,2.78
36496,'Master''s',Business,High,Australia,2.3
36497,'Master''s',Engineering,Low,EU,2.55
36498,PhD,Social Sciences,Medium,EU,3.86
36499,PhD,Arts,Medium,Canada,3.64
36500,'Master''s',Health,Medium,Canada,2.23
36501,Diploma,Engineering,Low,EU,2.5
36502,PhD,Health,Low,UK,3.52
36503,PhD,IT,High,Canada,3.69
36504,PhD,Health,Low,Canada,3.73
36505,'Master''s',IT,Medium,EU,2.5
36506,'Bachelor''s',Engineering,Low,Australia,3.41
36507,Diploma,Arts,High,Canada,3.1
36508,PhD,IT,Low,Australia,2.74
36509,PhD,Health,High,EU,2.94
36510,'Master''s',Arts,High,EU,3.89
36511,PhD,Engineering,Medium,UK,3.92
36512,PhD,Arts,Low,UK,3.86
36513,Diploma,IT,Low,UK,3.71
36514,Diploma,IT,Low,Canada,2.47
36515,'Bachelor''s',Health,High,Australia,3.71
36516,'Master''s',Engineering,Low,EU,2.32
36517,Diploma,Engineering,High,UK,3.24
36518,Diploma,Business,Low,Australia,3.31
36519,'Bachelor''s',Health,High,Australia,2.71
36520,'Bachelor''s',Social Sciences,High,Australia,2.61
36521,PhD,Social Sciences,High,EU,3.18
36522,Diploma,Social Sciences,High,UK,2.86
36523,PhD,Business,High,UK,3.04
36524,PhD,Business,Medium,EU,3.02
36525,'Master''s',Social Sciences,Low,Canada,3.62
36526,PhD,Social Sciences,Low,Canada,3.35
36527,'Master''s',Health,High,Canada,1.88
36528,Diploma,Engineering,Medium,Australia,3.02
36529,Diploma,Engineering,Medium,Australia,1.91
36530,Diploma,Engineering,Medium,Australia,2.36
36531,PhD,IT,Low,Australia,3.25
36532,'Master''s',Engineering,High,UK,3.29
36533,'Master''s',Business,Medium,UK,2.46
36534,'Bachelor''s',Arts,High,UK,2.61
36535,PhD,Business,Medium,UK,2.11
36536,'Master''s',Engineering,Medium,EU,2.32
36537,PhD,IT,High,Canada,2.95
36538,Diploma,IT,Medium,Australia,2.64
36539,Diploma,Engineering,Medium,EU,3.59
36540,'Bachelor''s',IT,Low,Australia,2.48
36541,'Master''s',IT,High,EU,2.67
36542,Diploma,Health,Low,UK,1.93
36543,'Bachelor''s',IT,High,Canada,2.26
36544,PhD,Engineering,Low,UK,3.28
36545,'Master''s',Arts,High,UK,2.78
36546,PhD,Social Sciences,Medium,UK,3.88
36547,'Bachelor''s',Business,High,UK,3.9
36548,'Bachelor''s',Business,Low,Canada,2.9
36549,PhD,Engineering,High,EU,2.03
36550,'Bachelor''s',Engineering,High,UK,3.25
36551,'Master''s',Engineering,High,UK,2.07
36552,Diploma,IT,High,Australia,3.76
36553,PhD,Engineering,High,Australia,2.63
36554,Diploma,Health,High,Canada,2.26
36555,'Master''s',Arts,Low,UK,3.96
36556,'Master''s',Business,Low,Canada,2.83
36557,'Bachelor''s',Business,Medium,UK,2.36
36558,PhD,Arts,Low,UK,3.01
36559,'Master''s',Health,High,Canada,3.74
36560,'Master''s',Health,Low,Australia,3.97
36561,'Bachelor''s',Business,Low,UK,3.78
36562,'Bachelor''s',Social Sciences,High,Australia,2.46
36563,Diploma,Arts,Low,EU,3.45
